Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Average_Estimator
5413,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5414,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5415,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5416,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5417,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5418,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5419,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5420,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5421,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5422,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5423,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5424,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5425,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5426,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5427,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5428,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5429,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5430,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5431,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5432,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5433,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5434,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5435,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5436,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5437,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5438,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5439,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5440,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5441,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5442,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5443,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5444,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5445,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5446,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5447,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5448,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5449,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5450,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5451,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5452,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5453,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5454,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5455,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5456,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5457,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5458,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5459,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5460,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5461,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5462,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5463,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5464,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5465,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5466,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5467,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5468,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5469,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5470,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5471,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5472,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5473,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5474,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5475,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5476,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5477,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5478,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5479,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5480,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5481,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5482,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5483,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5484,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5485,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5486,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5487,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5488,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5489,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5490,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5491,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5492,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5493,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5494,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5495,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5496,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5497,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5498,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5499,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5500,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5501,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5502,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5503,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5504,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5505,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5506,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5507,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5508,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5509,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5510,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5511,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5512,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5513,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5514,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5515,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5516,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5517,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5518,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5519,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5520,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5521,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5522,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5523,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5524,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5525,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5526,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5527,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5528,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5529,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5530,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5531,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5532,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5533,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5534,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5535,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5536,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5537,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5538,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5539,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5540,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5541,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5542,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5543,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5544,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5545,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5546,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5547,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5548,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5549,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5550,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5551,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5552,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5553,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5554,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5555,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5556,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5557,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5558,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5559,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5560,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5561,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5562,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5563,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5564,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5565,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5566,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5567,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5568,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5569,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5570,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5571,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5572,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5573,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5574,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5575,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5576,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5577,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5578,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5579,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5580,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5581,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5582,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5583,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5584,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5585,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5586,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5587,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5588,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5589,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5590,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5591,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5592,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5593,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5594,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5595,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5596,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5597,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5598,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5599,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5600,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5601,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5602,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5603,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5604,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5605,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5606,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5607,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5608,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5609,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5610,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5611,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5612,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5613,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5614,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5615,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5616,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5617,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5618,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5619,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5620,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5621,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5622,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5623,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5624,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5625,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5626,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5627,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5628,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5629,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5630,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5631,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5632,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5633,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5634,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5635,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5636,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5637,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5638,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5639,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5640,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5641,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5642,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5643,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5644,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5645,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5646,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5647,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5648,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5649,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5650,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5651,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5652,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5653,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5654,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5655,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5656,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5657,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5658,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5659,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5660,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5661,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5662,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5663,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5664,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5665,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5666,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5667,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5668,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5669,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5670,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5671,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5672,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5673,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5674,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5675,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5676,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5677,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5678,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5679,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5680,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5681,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5682,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5683,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5684,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5685,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5686,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5687,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5688,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5689,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5690,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5691,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5692,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5693,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5694,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5695,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5696,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5697,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5698,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5699,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5700,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5701,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5702,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5703,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5704,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5705,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5706,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5707,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5708,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5709,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5710,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5711,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5712,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5713,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5714,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5715,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5716,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5717,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5718,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5719,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5720,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5721,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5722,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5723,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5724,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5725,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5726,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5727,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5728,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5729,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5730,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5731,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5732,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5733,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5734,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5735,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5736,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5737,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5738,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5739,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5740,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5741,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5742,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5743,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5744,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5745,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5746,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5747,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5748,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5749,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5750,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5751,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5752,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5753,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5754,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5755,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5756,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5757,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5758,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5759,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5760,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5761,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5762,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5763,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5764,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5765,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5766,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5767,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5768,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5769,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5770,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5771,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
5772,8191,4095,2047,4095,4095,2047,8191,4095,8191,4095,4914.2
