Exact_Count,Estimator_1,Estimator_2,Estimator_3,Estimator_4,Estimator_5,Estimator_6,Estimator_7,Estimator_8,Estimator_9,Estimator_10,Estimator_11,Estimator_12,Estimator_13,Estimator_14,Estimator_15,Estimator_16,Estimator_17,Estimator_18,Estimator_19,Estimator_20,Estimator_21,Estimator_22,Estimator_23,Estimator_24,Estimator_25,Average_Estimator
9834,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9835,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9836,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9837,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9838,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9839,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9840,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9841,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9842,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9843,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9844,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9845,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9846,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9847,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9848,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9849,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9850,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9851,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9852,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9853,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9854,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9855,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9856,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9857,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9858,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9859,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9860,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9861,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9862,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9863,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9864,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9865,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9866,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9867,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9868,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9869,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9870,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9871,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9872,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9873,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9874,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9875,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9876,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9877,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9878,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9879,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9880,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9881,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9882,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9883,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9884,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9885,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9886,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9887,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9888,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9889,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9890,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9891,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9892,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9893,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9894,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9895,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9896,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9897,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9898,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9899,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9900,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9901,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9902,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9903,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9904,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9905,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9906,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9907,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9908,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9909,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9910,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9911,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9912,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9913,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9914,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9915,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9916,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9917,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9918,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9919,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9920,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9921,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9922,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9923,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9924,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9925,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9926,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9927,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9928,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9929,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9930,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9931,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9932,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9933,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9934,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9935,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9936,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9937,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9938,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9939,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9940,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9941,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9942,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9943,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9944,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9945,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9946,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9947,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9948,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9949,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9950,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9951,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9952,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9953,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9954,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9955,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9956,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9957,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9958,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9959,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9960,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9961,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9962,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9963,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9964,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9965,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9966,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9967,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9968,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9969,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9970,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9971,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9972,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9973,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9974,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9975,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
9976,8191,8191,8191,4095,8191,8191,2047,8191,4095,16383,8191,16383,32767,8191,16383,16383,8191,16383,8191,32767,4095,16383,4095,4095,4095,10894.4
